rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
1,0.8804847506000563,001f166bc321b01b,10_openmoji,OpenMoji,flag: Bulgaria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ec__001f166bc321.png,db880bbd1926c28f,10_openmoji,OpenMoji,flag: Czechia,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1ff__db880bbd1926.png
2,0.8957599123322455,001f166bc321b01b,10_openmoji,OpenMoji,flag: Bulgaria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ec__001f166bc321.png,6119509f0e444763,10_openmoji,OpenMoji,flag: Chile,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f1__6119509f0e44.png
3,0.9700137159980203,001f166bc321b01b,10_openmoji,OpenMoji,flag: Bulgaria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ec__001f166bc321.png,9cc38dad3f1ec018,10_openmoji,OpenMoji,flag: Austria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f9__9cc38dad3f1e.png
4,1.0435077084467992,001f166bc321b01b,10_openmoji,OpenMoji,flag: Bulgaria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ec__001f166bc321.png,4a1b6ca0afb93272,10_openmoji,OpenMoji,flag: Côte d’Ivoire,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1ee__4a1b6ca0afb9.png
5,1.1010328207337639,001f166bc321b01b,10_openmoji,OpenMoji,flag: Bulgaria,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ec__001f166bc321.png,b9643635f7031789,10_openmoji,OpenMoji,flag: Clipperton Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f5__b9643635f703.png
1,1.5241950571218237,00437ce612e4c7ef,10_openmoji,OpenMoji,joker,activities / game,icon_data/normalized_256/10_openmoji/1f0cf__00437ce612e4.png,edfba09a2c1e1d80,05_mulberry_symbols,Mulberry Symbols,acne spots,iconsets,icon_data/normalized_256/05_mulberry_symbols/acne_spots__edfba09a2c1e.png
2,1.5330840883361563,00437ce612e4c7ef,10_openmoji,OpenMoji,joker,activities / game,icon_data/normalized_256/10_openmoji/1f0cf__00437ce612e4.png,5c0453002753f864,05_mulberry_symbols,Mulberry Symbols,Christmas pudding,iconsets,icon_data/normalized_256/05_mulberry_symbols/christmas_pudding__5c0453002753.png
3,1.5771487257857992,00437ce612e4c7ef,10_openmoji,OpenMoji,joker,activities / game,icon_data/normalized_256/10_openmoji/1f0cf__00437ce612e4.png,5d6e4a785578ca47,07_arasaac_pictograms,ARASAAC Pictograms,oven,electrical appliance; cookery,icon_data/normalized_256/07_arasaac_pictograms/10135__5d6e4a785578.png
4,1.5989352822572858,00437ce612e4c7ef,10_openmoji,OpenMoji,joker,activities / game,icon_data/normalized_256/10_openmoji/1f0cf__00437ce612e4.png,f5a2afb4a116927b,10_openmoji,OpenMoji,keycap: #,symbols / keycap,icon_data/normalized_256/10_openmoji/0023_fe0f_20e3__f5a2afb4a116.png
5,1.6129951265924787,00437ce612e4c7ef,10_openmoji,OpenMoji,joker,activities / game,icon_data/normalized_256/10_openmoji/1f0cf__00437ce612e4.png,c775760930f1a497,05_mulberry_symbols,Mulberry Symbols,Neptune,iconsets,icon_data/normalized_256/05_mulberry_symbols/neptune__c775760930f1.png
1,1.0864040257137695,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png,6ed6ebc936f61661,03_mapbox_maki_icons,Mapbox Maki,caution,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/caution__6ed6ebc936f6.png
2,1.1139213717158911,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png,315c1a46ae0e5e14,03_mapbox_maki_icons,Mapbox Maki,cemetery,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery__315c1a46ae0e.png
3,1.160828679162447,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png
4,1.2054579516749626,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png,51d80cf1656e9432,03_mapbox_maki_icons,Mapbox Maki,campsite,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/campsite__51d80cf1656e.png
5,1.2115905717727593,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png,8acf14e30966ddb4,03_mapbox_maki_icons,Mapbox Maki,basketball,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/basketball__8acf14e30966.png
1,0.20136105840910945,0058ac437a9db12b,05_mulberry_symbols,Mulberry Symbols,IT assistant 2b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2b__0058ac437a9d.png,7849fdfc251947b4,05_mulberry_symbols,Mulberry Symbols,IT assistant 1b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_1b__7849fdfc2519.png
2,0.3445453070909187,0058ac437a9db12b,05_mulberry_symbols,Mulberry Symbols,IT assistant 2b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2b__0058ac437a9d.png,ca4e085ad90126ca,05_mulberry_symbols,Mulberry Symbols,IT assistant 2a,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2a__ca4e085ad901.png
3,0.3732853244816283,0058ac437a9db12b,05_mulberry_symbols,Mulberry Symbols,IT assistant 2b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2b__0058ac437a9d.png,65675a492a3ad2e4,05_mulberry_symbols,Mulberry Symbols,IT assistant 1a,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_1a__65675a492a3a.png
4,1.177021740140884,0058ac437a9db12b,05_mulberry_symbols,Mulberry Symbols,IT assistant 2b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2b__0058ac437a9d.png,b3d2d456f5c5e85f,05_mulberry_symbols,Mulberry Symbols,Guy Fawkes,iconsets,icon_data/normalized_256/05_mulberry_symbols/guy_fawkes__b3d2d456f5c5.png
5,1.3070508750035454,0058ac437a9db12b,05_mulberry_symbols,Mulberry Symbols,IT assistant 2b,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_2b__0058ac437a9d.png,9259838b775a4f06,05_mulberry_symbols,Mulberry Symbols,Palm Sunday,iconsets,icon_data/normalized_256/05_mulberry_symbols/palm_sunday__9259838b775a.png
1,1.209642168438999,005bcfe142158bf0,03_mapbox_maki_icons,Mapbox Maki,cemetery JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery_jp__005bcfe14215.png,545036e4a4a01391,03_mapbox_maki_icons,Mapbox Maki,beach,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/beach__545036e4a4a0.png
2,1.3394940482200663,005bcfe142158bf0,03_mapbox_maki_icons,Mapbox Maki,cemetery JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery_jp__005bcfe14215.png,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png
3,1.5826811536670276,005bcfe142158bf0,03_mapbox_maki_icons,Mapbox Maki,cemetery JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery_jp__005bcfe14215.png,7086ab62c00bb137,03_mapbox_maki_icons,Mapbox Maki,entrance,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/entrance__7086ab62c00b.png
4,1.6271612979552859,005bcfe142158bf0,03_mapbox_maki_icons,Mapbox Maki,cemetery JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery_jp__005bcfe14215.png,26246a410ab5f5fc,03_mapbox_maki_icons,Mapbox Maki,bar,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bar__26246a410ab5.png
5,1.6397214191212455,005bcfe142158bf0,03_mapbox_maki_icons,Mapbox Maki,cemetery JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cemetery_jp__005bcfe14215.png,a871075faade7dfe,03_mapbox_maki_icons,Mapbox Maki,highway rest area,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/highway_rest_area__a871075faade.png
1,0.5820221570231386,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png
2,1.2037271478063432,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png,35b6f00407e60514,05_mulberry_symbols,Mulberry Symbols,C,iconsets,icon_data/normalized_256/05_mulberry_symbols/c__35b6f00407e6.png
3,1.2100976769132819,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png
4,1.2223942291480292,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png,d763c55e1eec506e,05_mulberry_symbols,Mulberry Symbols,K,iconsets,icon_data/normalized_256/05_mulberry_symbols/k__d763c55e1eec.png
5,1.233548562305999,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png,03a2b61645ccb834,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Adjust contrast,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_003__03a2b61645cc.png
1,1.1468196107122672,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png,d7796777d41886a0,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga waitingroom,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_waitingroom__d7796777d418.png
2,1.2247044059370953,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png,b0850ebb310e8c1f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i volume control,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_volume_control__b0850ebb310e.png
3,1.2359246392414762,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png,8d956b8fd66bfd40,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga uparrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_uparrow__8d956b8fd66b.png
4,1.2436828013775671,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png
5,1.3082508285324748,0103d975cd842ace,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i outpatient,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_outpatient__0103d975cd84.png,45c3be26acc9e457,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,20 airtransportation,,icon_data/normalized_256/02_aiga_dot_symbol_signs/20_airtransportation__45c3be26acc9.png
1,1.1376687745432001,0117443b502ff216,03_mapbox_maki_icons,Mapbox Maki,fast food,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fast_food__0117443b502f.png,12cf36cf5b20fc8d,03_mapbox_maki_icons,Mapbox Maki,gift,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/gift__12cf36cf5b20.png
2,1.1535406930183343,0117443b502ff216,03_mapbox_maki_icons,Mapbox Maki,fast food,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fast_food__0117443b502f.png,56bf49614a369441,03_mapbox_maki_icons,Mapbox Maki,historic,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/historic__56bf49614a36.png
3,1.2156713967487216,0117443b502ff216,03_mapbox_maki_icons,Mapbox Maki,fast food,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fast_food__0117443b502f.png,fddaa12f9e8db58b,03_mapbox_maki_icons,Mapbox Maki,bank,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bank__fddaa12f9e8d.png
4,1.3066457482493248,0117443b502ff216,03_mapbox_maki_icons,Mapbox Maki,fast food,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fast_food__0117443b502f.png,5d86a6cf79186361,03_mapbox_maki_icons,Mapbox Maki,cafe,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cafe__5d86a6cf7918.png
5,1.3484381702472485,0117443b502ff216,03_mapbox_maki_icons,Mapbox Maki,fast food,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fast_food__0117443b502f.png,856aa2ce232f9bc0,03_mapbox_maki_icons,Mapbox Maki,car,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/car__856aa2ce232f.png
1,0.5255862658803935,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png,590c689e34dd9a79,06_blissymbolics,Blissymbolics,ability,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/ability_8ae5fcc8090b__590c689e34dd.png
2,0.6400863241083213,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png,f384a76ae3e95393,06_blissymbolics,Blissymbolics,although,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/although_dea713fc735e__f384a76ae3e9.png
3,0.6572057809181714,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png,9268be8c567b5673,06_blissymbolics,Blissymbolics,ability half sized,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/ability_half_sized_c77ff4b49070__9268be8c567b.png
4,0.7486080000761898,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png
5,1.0828007194316132,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png,b2e9c5ef50501f82,06_blissymbolics,Blissymbolics,baby boy,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/baby_boy_7ccc7714b45a__b2e9c5ef5050.png
1,0.37444981871918365,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png,a078da5a3e833fdc,10_openmoji,OpenMoji,circled anticlockwise arrow,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f10e__a078da5a3e83.png
2,0.41048842037943156,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png,4326713e6d159ffb,10_openmoji,OpenMoji,copyleft symbol,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f12f__4326713e6d15.png
3,0.42748907508951667,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png,ebb27d9f901db57b,10_openmoji,OpenMoji,copyright,symbols / other-symbol,icon_data/normalized_256/10_openmoji/00a9__ebb27d9f901d.png
4,0.7000813411230876,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png,bbbc47b724173837,10_openmoji,OpenMoji,circled human figure,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16f__bbbc47b72417.png
5,0.8012655848572837,0125e5eaa978b2be,10_openmoji,OpenMoji,circled cc,extras-unicode / symbol-other,icon_data/normalized_256/10_openmoji/1f16d__0125e5eaa978.png,4b6dc51334050530,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga cashier,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_cashier__4b6dc5133405.png
1,0.1855638869768984,017f18f80c2b6bb0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W003,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w003__017f18f80c2b.png,ee0850811e394b6c,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W008,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w008__ee0850811e39.png
2,0.20277177909770122,017f18f80c2b6bb0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W003,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w003__017f18f80c2b.png,0e7fba19fbc42fe9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W007,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w007__0e7fba19fbc4.png
3,0.2396306090315318,017f18f80c2b6bb0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W003,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w003__017f18f80c2b.png,fdd505a2101b6cd5,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W027,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w027__fdd505a2101b.png
4,0.27307323840262215,017f18f80c2b6bb0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W003,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w003__017f18f80c2b.png,9198bbcd6bccdff0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W025,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w025__9198bbcd6bcc.png
5,0.39382176181633927,017f18f80c2b6bb0,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W003,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w003__017f18f80c2b.png,d6d03492bf008216,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W001,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w001__d6d03492bf00.png
1,1.051209057789105,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png,5d86a6cf79186361,03_mapbox_maki_icons,Mapbox Maki,cafe,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cafe__5d86a6cf7918.png
2,1.1222893148068613,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png,51d80cf1656e9432,03_mapbox_maki_icons,Mapbox Maki,campsite,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/campsite__51d80cf1656e.png
3,1.160828679162447,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png,0050c13101710bb3,03_mapbox_maki_icons,Mapbox Maki,construction,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/construction__0050c1310171.png
4,1.1778517444856786,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png,d5bcbb12e0c2cfc4,03_mapbox_maki_icons,Mapbox Maki,cinema,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/cinema__d5bcbb12e0c2.png
5,1.178706168431408,01b3d2f16631c2ed,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_coffee_shop__01b3d2f16631.png,856aa2ce232f9bc0,03_mapbox_maki_icons,Mapbox Maki,car,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/car__856aa2ce232f.png
1,0.708886120288235,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png,d37c3d383dc062e1,10_openmoji,OpenMoji,flag: Ascension Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1e8__d37c3d383dc0.png
2,0.7811988913089435,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png,258d974f5c82c27f,10_openmoji,OpenMoji,flag: Australia,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1fa__258d974f5c82.png
3,0.7952373614834289,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png,2c0191d7a8d48a45,10_openmoji,OpenMoji,flag: Bermuda,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f2__2c0191d7a8d4.png
4,0.9319775645050843,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png
5,1.1447104734249112,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png,e9c3880ab579e44e,10_openmoji,OpenMoji,flag: Belize,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ff__e9c3880ab579.png
1,0.3399144186541364,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png,258d974f5c82c27f,10_openmoji,OpenMoji,flag: Australia,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1fa__258d974f5c82.png
2,0.8458788102782518,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png,d37c3d383dc062e1,10_openmoji,OpenMoji,flag: Ascension Island,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1e8__d37c3d383dc0.png
3,0.9093060308819402,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png,79ff0fd7d91ebf5f,10_openmoji,OpenMoji,flag: Belarus,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1fe__79ff0fd7d91e.png
4,0.9319775645050843,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png,01c52e5bedc2e3f2,10_openmoji,OpenMoji,flag: Anguilla,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1ee__01c52e5bedc2.png
5,1.1093383317378394,0206ebb092b35aaf,10_openmoji,OpenMoji,flag: Cook Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f0__0206ebb092b3.png,08364fed95eafaf1,10_openmoji,OpenMoji,flag: Brunei,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f3__08364fed95ea.png
1,1.0532929871098202,0224db970f4a8709,07_arasaac_pictograms,ARASAAC Pictograms,tennis,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10158__0224db970f4a.png,cd021108f39584de,07_arasaac_pictograms,ARASAAC Pictograms,bowls,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10163__cd021108f395.png
2,1.486827831719357,0224db970f4a8709,07_arasaac_pictograms,ARASAAC Pictograms,tennis,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10158__0224db970f4a.png,a3a59fd41dbf60b8,07_arasaac_pictograms,ARASAAC Pictograms,baseball,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10165__a3a59fd41dbf.png
3,1.6019620710320794,0224db970f4a8709,07_arasaac_pictograms,ARASAAC Pictograms,tennis,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10158__0224db970f4a.png,ee16114a8ffa2410,07_arasaac_pictograms,ARASAAC Pictograms,hockey,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10161__ee16114a8ffa.png
4,2.120507698199554,0224db970f4a8709,07_arasaac_pictograms,ARASAAC Pictograms,tennis,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10158__0224db970f4a.png,24252ba34625f032,07_arasaac_pictograms,ARASAAC Pictograms,golf,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10160__24252ba34625.png
5,2.2328687325323857,0224db970f4a8709,07_arasaac_pictograms,ARASAAC Pictograms,tennis,sport modality,icon_data/normalized_256/07_arasaac_pictograms/10158__0224db970f4a.png,898372ffef23eaa3,07_arasaac_pictograms,ARASAAC Pictograms,fine,verb; land transport; road safety,icon_data/normalized_256/07_arasaac_pictograms/10172__898372ffef23.png
