icon_id,set_id,set_name,icon_name,label,source,source_url,format,filename,relative_path,normalized_path,notes,metadata_text,metadata_tokens,has_notes,source_path_exists,normalized_path_exists,canny_edge_density,enclosure_score_v2,principal_axis_orientation_v2,solid_fill_ratio_v2,horizontal_symmetry_v2,mean_saturation_v2,local_texture_variation_v2
09f287549c50a508,13_usp_pictograms_manual,USP Pictograms,06,06,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,06.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/06.GIF,icon_data/normalized_256/13_usp_pictograms_manual/06__09f287549c50.png,,06 | USP Pictograms,06 usp pictograms,false,true,true,0.070770263671875,0.8051382211538461,178.20387804644318,0.8799165335219187,0.9820843919432148,0.0,0.38435906171798706
2b5b06037a00ac7f,13_usp_pictograms_manual,USP Pictograms,06A,06A,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,06A.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/06A.GIF,icon_data/normalized_256/13_usp_pictograms_manual/06a__2b5b06037a00.png,,06A | USP Pictograms,06a usp pictograms,false,true,true,0.0631866455078125,0.8894159226190477,90.6873846020639,0.8993586019116625,0.9913530879387539,0.0,0.4126092195510864
35be32b4253e6b7e,13_usp_pictograms_manual,USP Pictograms,18,18,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,18.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/18.GIF,icon_data/normalized_256/13_usp_pictograms_manual/18__35be32b4253e.png,,18 | USP Pictograms,18 usp pictograms,false,true,true,0.065155029296875,0.6585708510208207,56.47865382502655,0.8499589120718337,0.7618904455534845,0.0,0.3536631166934967
4345ee093157bb2b,13_usp_pictograms_manual,USP Pictograms,20,20,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,20.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/20.GIF,icon_data/normalized_256/13_usp_pictograms_manual/20__4345ee093157.png,,20 | USP Pictograms,20 usp pictograms,false,true,true,0.0935516357421875,0.6565721649484536,56.72075749286438,0.8439186010430118,0.7517191675925647,0.0,0.4842264950275421
0f0ba10ef3a52533,13_usp_pictograms_manual,USP Pictograms,35,35,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,35.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/35.GIF,icon_data/normalized_256/13_usp_pictograms_manual/35__0f0ba10ef3a5.png,,35 | USP Pictograms,35 usp pictograms,false,true,true,0.0665283203125,0.6917730805837563,63.73992428391437,0.8181649037611751,0.825179314001842,0.0,0.2757939398288727
67facd157d491218,13_usp_pictograms_manual,USP Pictograms,37,37,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,37.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/37.GIF,icon_data/normalized_256/13_usp_pictograms_manual/37__67facd157d49.png,,37 | USP Pictograms,37 usp pictograms,false,true,true,0.0769195556640625,0.7188244047619048,58.39851872952198,0.8495545299318693,0.8221839022163615,0.0,0.3402547538280487
e93973679234ed81,13_usp_pictograms_manual,USP Pictograms,54,54,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,54.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/54.GIF,icon_data/normalized_256/13_usp_pictograms_manual/54__e93973679234.png,,54 | USP Pictograms,54 usp pictograms,false,true,true,0.08160400390625,0.5001117991056071,54.38813879871125,0.7798590400875693,0.748651275005864,0.0,0.42879578471183777
db7e3477d2e2096c,13_usp_pictograms_manual,USP Pictograms,57,57,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,57.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/57.GIF,icon_data/normalized_256/13_usp_pictograms_manual/57__db7e3477d2e2.png,,57 | USP Pictograms,57 usp pictograms,false,true,true,0.082244873046875,0.8185245646766169,97.70058189353453,0.8586169386169386,0.9832867132867132,0.0,0.344786137342453
786becad40b24f1e,13_usp_pictograms_manual,USP Pictograms,58,58,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,58.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/58.GIF,icon_data/normalized_256/13_usp_pictograms_manual/58__786becad40b2.png,,58 | USP Pictograms,58 usp pictograms,false,true,true,0.06475830078125,0.7614215353260869,178.71017967600432,0.8780674010251935,0.9797506089359073,0.0,0.39744484424591064
6a09c26401d7753b,13_usp_pictograms_manual,USP Pictograms,59A,59A,USP Pictograms,https://www.usp.org/health-quality-safety/usp-pictograms,gif,59A.GIF,icon_data/iconsets/13_usp_pictograms_manual/gif/pictogif/59A.GIF,icon_data/normalized_256/13_usp_pictograms_manual/59a__6a09c26401d7.png,,59A | USP Pictograms,59a usp pictograms,false,true,true,0.054901123046875,0.8851495726495726,90.87147365925229,0.9061868126448687,0.9887557330966119,0.0,0.3686099350452423
